	actress/nn	advance/vv	agencies/nn	agency/nn	aids/nn	alan/np	america/np	anybody/pn	anyone/pn	anything/pn	arm/nn	army/nn	artist/nn	association/nn	boss/nn	boys/nn	boy/nn	brother/nn	bush/np	businesses/nn	business/nn	campaign/nn	candidate/nn	car/nn	charity/nn	child/nn	citizen/nn	city/nn	companies/nn	company/nn	competitor/nn	convict/nn	countries/nn	country/nn	court/nn	criminal/nn	criminals/nn	dad/nn	daughters/nn	daughter/nn	district/nn	dogs/nn	employees/nn	dog/nn	employee/nn	enterprise/nn	entrant/nn	environment/nn	europe/np	everybody/pn	everyone/pn	fbi/np	folk/nn	food/nn	fred/np	friends/nn	friend/nn	girl/nn	government/nn	grandparents/nn	grandparent/nn	group/nn	grower/nn	grown-up/nn	guy/nn	guys/nn	her/pp	him/nn	him/pp	horses/nn	household/nn	houses/nn	house/nn	husband/nn	individual/nn	iranian/nn	irvin/np	it/pp	judge/nn	jury/nn	kid/nn	kids/nn	kitty/np	kurds/np	lady/nn	leland/np	lord/np	mama/nn	man/nn	management/nn	mater/nn	matter/nn	me/nn	me/pp	members/nn	member/nn	mom/nn	mom/np	mother/nn	myself/pp	nation/nn	nicaragua/np	other/nn	parents/nn	parent/nn	peasant/nn	people/nn	person/nn	plaintiff/nn	planner/nn	president/np	public/nn	rashad/np	reader/nn	rear/vv	russia/np	ryan/np	schwartzkopf/np	scout/nn	sister/nn	somebody/pn	someone/pn	son/nn	sons/nn	stomach/nn	stranger/nn	students/nn	student/nn	taxpayer/nn	teacher/nn	team/nn	that/dd	them/pp	theory/nn	things/nn	thing/nn	thomases/np	topic/nn	trek/np	troop/nn	twins/nn	twin/nn	university/nn	us/pp	veteran/nn	veto/nn	vietnamese/nn	washington/np	white/nn	wife/nn	woman/nn	women/nn	wwf/np	you/pp
thomases/np	0.83361924	4.006903	2.2794077	3.5515022	2.4808428	2.0643175	3.9479282	2.265626	2.3914099	2.3934407	3.8811457	3.6471007	0.9752854	3.1670609	0.6207593	2.353857	1.3535569	1.1274444	3.6077704	2.534106	3.4288301	3.4993997	3.2649758	3.0386384	3.313738	1.3044298	3.1978981	3.1097288	2.0153754	3.482581	3.4705114	1.9513246	2.3155375	4.0385275	3.3099134	2.2235074	2.4450512	0.9845778	0.3860735	0.97566813	2.8911376	2.3915963	2.0242226	1.5148153	3.2672205	3.5421705	2.9735131	3.6612601	4.2051473	2.0790164	2.3062046	3.3990636	2.3476155	3.144369	1.867473	1.5511096	0.66974026	1.2691116	3.716552	2.405415	0.9485003	3.2111027	3.3715053	1.3529135	1.5031258	2.1352677	1.5643916	1.9075223	1.8943002	2.3010976	2.9001155	2.3863494	3.4769175	0.74600065	2.7109785	3.6582973	2.091548	2.427344	3.225385	3.1698072	1.4042032	2.092334	0.93821037	2.8474288	1.0080199	1.478224	1.046768	1.0836236	1.6473341	3.5217457	2.0224319	3.0991704	1.640457	1.7798055	2.347535	3.306279	1.0253817	0.8783687	0.9571169	2.1924188	3.9731452	4.2911277	2.5571983	1.9340194	1.1881957	2.9592972	2.6738703	1.9621078	3.371896	3.5752597	3.4907842	2.816663	1.618752	2.3156009	1.5075376	4.117006	0.99477226	3.8708513	1.6140505	0.984974	2.001782	2.0496485	0.9915798	2.3122375	1.9612238	1.3003887	2.1329052	2.2311242	3.4687645	1.8843306	3.3348265	2.5123122	2.2011542	2.6753492	2.0987022	2.3831356	0.0	2.8719645	0.7705787	3.857039	2.0484564	1.0325195	2.317262	1.6040423	3.4935045	3.6773288	3.9112341	2.1269019	2.595579	0.8352746	1.5412265	2.069072	2.7044928	1.949433
topic/nn	3.1053636	1.9104667	1.5931062	1.6799599	1.51201	2.0257742	2.1490605	1.5102516	1.2551249	1.4221237	1.9515873	1.8254447	2.6771696	1.8266394	3.3230364	2.2689447	2.4477324	3.3277311	1.3354859	1.8026018	2.03114	1.3142282	1.1323293	1.7872975	1.6182644	2.4827745	1.176563	1.6665778	1.9802289	2.029206	1.8519734	1.5456138	2.2963395	2.0909133	0.8058862	1.2450534	1.6601825	3.2534606	2.6565454	3.1376622	1.3084311	2.1430662	1.9769429	2.3043916	1.8295057	2.068909	1.1077418	1.9040399	2.2198048	1.6289572	1.3564025	1.366739	1.2996886	2.054018	2.1179209	2.1052675	3.2792327	2.4580634	1.6169219	1.9817461	2.9718792	1.5116951	2.0897202	2.2727299	1.9113963	2.0534282	1.9741168	1.9483154	1.7006519	2.0430205	2.0038352	2.1438346	1.3895675	3.2372334	0.9358519	1.5517998	1.8936617	1.2022654	0.9752549	0.75459564	2.2685494	2.2096598	2.9620392	1.0122653	2.498186	2.273931	3.3034527	2.9041934	1.8501356	1.9930391	1.7922586	0.3830469	1.9432795	1.7483016	2.107327	1.4360471	3.0573761	3.285591	2.9982252	1.6186986	2.0884573	2.2750387	1.0917343	2.3155973	2.7483761	1.2081473	1.1188323	1.5269402	0.8810746	1.8470366	1.211687	0.68906486	1.9019723	1.1834437	2.2927766	1.9843233	3.3744483	1.9161562	2.1253123	3.4061751	1.7017502	1.5160401	3.196953	2.0324495	1.7688502	2.1408782	1.8180631	1.6413342	1.85221	1.8854483	1.7226992	1.1416548	1.3866892	0.73055774	1.9595933	1.1923044	2.8719645	0.0	2.7190385	1.7911719	2.4735363	3.3154783	1.7526897	1.5716972	1.7855337	1.3099179	1.8074197	1.8204263	1.1678355	3.146108	1.935764	2.270726	1.3446443	1.6198319
trek/np	0.50069207	3.58172	2.2745626	3.1606817	2.1514115	1.6047504	3.489424	2.301268	2.3548648	2.4429314	3.4301732	3.20327	0.241749	2.7206132	0.88996655	2.5251024	1.2411252	1.2021707	3.2729573	2.538546	3.0105226	3.160826	2.940118	2.609238	2.9377418	1.1449311	2.8537781	2.625576	2.1035998	3.0648484	3.0432463	1.9264361	2.5346138	3.59007	3.08378	2.1573586	2.4983957	1.2144998	0.87913114	0.8462705	2.5045056	2.572764	2.1001549	1.4178586	2.8712924	3.1109228	2.6833098	3.2587667	3.7449949	2.0613554	2.2206895	3.0480628	2.1199994	2.7425244	1.4022875	1.6652731	0.8706494	1.1923534	3.3274925	2.5192108	1.0103533	2.812724	2.96199	1.2851808	1.5807061	2.3375614	1.6187238	2.0974224	1.9355692	2.4838665	2.508728	2.50828	3.105036	0.8290999	2.4983568	3.2669551	1.6290962	2.4615245	2.9578283	2.9782786	1.2445415	2.273507	0.76480675	2.5978289	1.0009108	1.0191189	1.088137	1.1555073	1.6209859	3.0963838	1.5782882	2.9294362	1.7354043	1.8057189	2.5396059	2.901546	1.1156392	1.1277589	0.9714259	2.1522298	3.5082936	3.8428671	2.3637457	2.1283128	1.1090434	2.6278493	2.4133413	1.9279232	3.1590645	3.147198	3.1649673	2.5891352	1.6108952	2.0314834	1.3092142	3.6836836	1.0305552	3.4348564	1.4121151	0.9114751	2.051233	2.0305452	0.9968313	2.4021783	1.8695729	1.4170102	2.1693654	1.8035481	3.075489	1.4491667	2.888015	2.5357494	2.0533755	2.6425915	2.2867851	2.4360373	0.7705787	2.7190385	0.0	3.429485	2.2901213	0.90235245	1.8491538	1.4272872	3.0521343	3.3333635	3.495531	1.6774011	2.3108652	0.8024295	1.393019	2.301451	2.3631992	2.0068407
troop/nn	3.777054	0.312999	2.768973	0.93449646	1.6778227	2.3718126	0.8826102	2.8283544	2.5093267	2.827495	0.34470525	0.41145855	3.2846653	1.2060925	4.1920595	3.44888	3.1651645	4.0690403	1.1980022	2.8035183	1.4198195	1.1534625	1.1606798	1.3920126	1.0952938	3.080712	0.93091303	1.0960281	3.0884457	1.3336774	1.0730572	2.6173687	3.5918612	0.71568143	1.5204612	2.3628407	2.8867295	4.0890923	3.6967387	3.8085363	1.356752	3.4593318	3.0205965	3.0628514	1.3582807	1.3040003	1.3971382	1.1675682	0.6330019	2.8204553	2.5046108	1.0752188	2.0081418	1.687854	2.5942662	3.256454	4.1183767	3.2232077	0.62732345	3.2756624	3.6821604	0.9234907	1.55353	3.0188918	3.0555046	3.3868487	3.1211655	3.2842486	2.9364703	3.4043555	1.7921938	3.2853436	1.0953509	4.0434914	1.6986598	0.50878125	2.234954	2.7208989	1.4487264	1.7195792	2.9219432	3.4246602	3.694305	1.5921856	3.3715796	2.8720896	4.0725765	3.7234986	2.8395226	1.2439235	2.041829	1.681587	3.2065773	2.9865751	3.4401505	0.76320624	3.847508	4.129411	3.7235186	2.7399187	0.5763889	0.74043953	1.8983312	3.4681895	3.3876064	1.2171276	1.6265413	2.6198244	1.5912656	0.9667589	1.3109524	1.5769863	2.998894	1.8516546	2.8521764	0.54282635	4.119483	0.2862935	2.789988	4.082331	2.9242666	2.6685565	3.9320827	3.129338	2.734943	3.2403452	2.975856	1.7863663	1.2340198	2.1867838	0.8446339	2.677579	2.3349175	2.360999	3.3139522	2.7348335	3.857039	1.7911719	3.429485	0.0	3.6458805	3.945254	1.8570209	2.6398387	0.61337215	0.94349796	0.2782152	2.2553735	1.5951979	3.9126854	2.6937575	3.5566723	1.4451426	2.9767067
twins/nn	2.6808574	3.8034198	1.1870426	3.515957	2.879866	2.7615902	3.867401	2.2294812	2.347709	2.1820366	3.7111397	3.5030873	2.4228752	3.3220754	2.6247673	0.43613213	2.7025347	3.0532186	3.1710653	1.0414126	3.5113335	3.0702767	2.8353436	3.1794305	3.3914971	2.6767602	3.1331725	3.238501	0.62517035	3.4982665	3.34637	2.4002697	0.6058463	3.8861325	3.036974	2.4418862	1.1370982	2.9210474	1.6692827	2.8808484	2.9837098	0.8278622	0.7656823	2.702046	3.3335416	3.569084	2.3948977	3.62685	4.012752	2.2048783	2.326296	3.3017657	2.487561	3.3478575	2.616786	0.7962437	2.6565704	2.6605558	3.548175	1.1283736	2.7410145	3.2585785	3.4705412	2.6040611	2.132987	0.7976309	2.1408098	1.1788775	1.9785081	0.97449034	3.1917834	0.5682055	3.193434	2.7585096	2.765967	3.4436526	2.5763476	1.8659245	3.081596	2.9430254	2.5915265	0.41175845	2.8011198	2.1723309	2.4653122	2.5100596	2.9430265	2.8103566	2.3984234	3.5641286	2.6074805	2.778157	2.0212512	1.999483	0.7960631	3.2000747	2.8670127	2.8579826	2.8118691	2.2187872	3.8581083	4.0942616	2.6400554	0.2498288	2.7825837	2.9010298	2.668008	2.3824852	3.0570288	3.5457392	3.0553806	2.6566513	1.1010683	2.457584	2.5513005	3.8688357	2.9853911	3.6252124	2.6643593	2.9580464	2.271161	2.3422658	2.906862	0.6446243	2.4124038	2.2437932	0.97248715	2.7349503	3.4587924	2.6532543	3.3510566	2.1272326	2.2640927	2.2555392	0.7313861	1.7002871	2.0484564	2.4735363	2.2901213	3.6458805	0.0	2.913472	2.787097	1.8865951	3.4017372	3.280597	3.5795977	2.6138	2.6798775	2.8131475	2.4412887	0.49022478	2.519477	1.8588854
twin/nn	0.4791628	4.0599494	2.9989336	3.5811043	2.4689503	2.1338398	3.8975885	2.7948854	2.8421652	2.967719	3.9444864	3.7118366	0.91521156	3.1174994	0.7945843	3.1795359	1.1531159	0.6705437	3.9130344	3.2076802	3.347165	3.779258	3.5666308	3.0210588	3.3076735	1.0776383	3.3186982	3.1631525	2.769085	3.4420166	3.4962502	2.188362	3.1960697	4.029722	3.643232	2.4999814	3.1924176	0.70130944	1.3272312	0.29476836	3.0526996	3.2735906	2.7172678	1.4089627	3.261875	3.4676473	3.3317125	3.623119	4.2082076	2.585804	2.753529	3.5464456	2.5977755	3.0436683	2.017265	2.3815963	0.716926	1.1120214	3.7958848	3.272544	0.621193	3.22456	3.2960837	1.3312901	1.8999072	2.9687045	2.0771756	2.693794	2.4642413	3.1929686	2.7852125	3.177458	3.719496	0.54524094	2.9044685	3.7809248	2.2455678	3.100994	3.504585	3.5303202	1.2929333	2.9368398	0.7273869	3.2817538	1.0223907	1.6172664	0.5457959	0.828551	1.838584	3.483612	2.0503755	3.4817843	2.254484	2.376423	3.1989694	3.428423	0.654476	0.63306123	0.5373815	2.6858594	3.959732	4.286839	2.7939286	2.7707548	0.8276147	3.103792	2.8775496	2.2449198	3.7105794	3.600446	3.835863	3.1336777	2.377277	2.5672119	1.3652089	4.1738925	0.62276846	3.95763	1.4960475	0.28836298	2.4590297	2.4356437	0.48311463	3.0632188	2.3043323	1.7176131	2.8946018	2.2250485	3.4599845	1.8163377	3.3739533	3.1333127	2.5853646	3.2433033	2.942189	3.0827894	1.0325195	3.3154783	0.90235245	3.945254	2.913472	0.0	2.3560364	2.1664896	3.5541496	3.9363506	4.045823	2.330474	2.751021	0.60514337	1.5880486	2.9383364	2.8823793	2.6186445
university/nn	2.1564445	2.0031333	2.1508543	1.5349053	1.0051234	0.56479764	1.947168	2.401996	2.2020187	2.4725509	1.9512382	1.5638838	1.6812509	1.0670462	2.541387	2.7954867	1.8924376	2.4178517	1.6976175	2.356029	1.6019759	1.5753571	1.4387544	1.3813959	1.3896486	1.6442583	1.5440954	0.8849348	2.295351	1.6411728	1.539353	1.8584297	2.9068127	2.0616508	1.7133983	1.8358974	2.36645	2.574505	2.243256	2.241107	0.80408734	2.8295221	2.2009118	1.9263055	1.3740232	1.6330361	1.4910907	1.8755513	2.1719995	2.2833936	2.1520662	1.3879744	1.7309706	1.560584	0.8469794	2.1861348	2.4371746	1.923156	1.7782679	2.6648188	2.1408353	1.2907004	1.6333553	1.7914367	2.1241887	2.7361474	2.2320523	2.598186	2.2861154	2.7654285	1.3754054	2.6653523	1.4434329	2.444554	1.5557222	1.8838153	0.51550245	2.360384	1.4867306	1.7255801	1.6696925	2.6413152	2.009816	1.6084106	1.9961317	1.1147938	2.4913926	2.3319516	1.9010936	1.5174329	0.3670839	1.8208406	2.3517504	2.225258	2.831791	1.2117934	2.3833816	2.58419	2.1921275	2.2932615	1.9147935	2.301375	1.7627795	2.568005	1.9108086	1.5954304	1.6640167	1.9402378	1.7874725	1.4659617	1.690782	1.6983632	1.9116648	1.4932293	1.5295998	2.1427183	2.4313226	1.8364418	1.651972	2.4623463	2.3186707	2.1000125	2.3077908	2.4942431	2.104748	2.1762202	2.2152407	0.49611256	1.6554207	0.68552434	1.1403432	2.3685064	1.9318132	2.1670203	2.6155255	2.3331668	2.317262	1.7526897	1.8491538	1.8570209	2.787097	2.3560364	0.0	1.6040273	1.3834599	1.7281992	1.931501	0.6801167	1.5007876	2.244366	1.5546964	2.7896938	1.1676092	2.3107846
us/pp	1.8443509	2.82981	1.4105643	2.558852	1.7654942	1.5663192	2.9460003	1.2126817	1.25034	1.2854853	2.65376	2.5299828	1.4605573	2.34583	2.010257	1.9211605	1.6555545	2.2360384	2.3446171	1.8283432	2.6591527	2.305685	2.06128	2.1507342	2.4032457	1.7065197	2.0271873	2.055964	1.5526875	2.6471465	2.5336707	1.4227953	1.8571166	2.9489832	2.0788343	1.4252572	1.6292979	2.133134	1.4339442	1.9916947	1.836083	1.7522185	1.6689999	1.6093515	2.4469361	2.7364092	1.8064289	2.7215364	3.0788317	0.99307114	1.0775428	2.3149085	1.2134023	2.4700425	1.397454	1.2456304	2.0140269	1.6296431	2.5801451	1.550952	1.9390029	2.2303624	2.6321306	1.4821975	1.1599633	1.5797505	0.9236178	1.2780896	0.9403355	1.5626345	2.3234441	1.8795917	2.2661939	1.9729266	1.695068	2.3935537	1.4468197	1.1843921	2.0461762	1.9583956	1.552074	1.7097262	1.7857933	1.60924	1.5082523	1.3017852	2.1542075	1.875155	1.3257781	2.6720138	1.4635329	1.8324845	0.8993579	0.76591706	1.7562314	2.1929402	1.991175	2.1194456	1.9146445	1.0732783	2.8851922	3.171676	1.4548154	1.7301944	1.866955	1.7844813	1.5239387	1.2855986	2.1745973	2.5932248	2.1584265	1.4904759	1.0629127	1.0954449	1.712912	2.9259217	2.1663888	2.6981711	1.5270034	2.1780622	1.1854447	1.1509671	2.0715852	1.7946501	1.0493627	1.1307082	1.4466077	1.5465009	2.5727878	1.4741743	2.3263497	1.2518703	1.0134553	1.3580215	1.5159985	1.2035248	1.6040423	1.5716972	1.4272872	2.6398387	1.8865951	2.1664896	1.6040273	0.0	2.4234955	2.4115012	2.677094	1.3239046	1.5250679	1.9198357	1.3738327	1.7075835	1.7916514	0.84125227
veteran/nn	3.388584	0.7937636	2.5751193	0.87107825	1.384381	1.9022366	1.0217575	2.8225138	2.5249488	2.8393273	0.7890573	0.23625515	2.895034	0.83774036	3.8031824	3.2545729	2.878419	3.6687799	1.1351625	2.6291993	1.3004779	1.0246396	1.004976	1.3015635	0.95025533	2.7163281	1.0371345	0.7104662	2.846673	1.2481856	0.9759813	2.4693131	3.4092028	1.0228083	1.5255935	2.2764626	2.718877	3.7479432	3.3476033	3.4351194	1.0185654	3.2945228	2.752408	2.8258243	1.1575073	1.1832912	1.2464643	1.2768427	1.0010886	2.7792187	2.5055287	0.94278276	1.971621	1.5531863	2.1448169	2.9669816	3.7137966	2.930707	0.87239933	3.1189837	3.3035057	0.7584843	1.4364407	2.7351952	2.8856175	3.2377985	2.9862385	3.1568508	2.858891	3.2565162	1.5727057	3.0880222	0.9229352	3.67171	1.6658219	0.9326634	1.7659138	2.6982245	1.3695934	1.7028226	2.6238146	3.201633	3.296321	1.4809656	3.0648127	2.439346	3.70483	3.4235125	2.654219	1.077879	1.5850275	1.7304149	3.0805533	2.881263	3.2850509	0.4223106	3.5203254	3.7776425	3.3606	2.7247767	0.7976063	1.1448731	1.9080495	3.2057555	3.0240533	1.2827165	1.6435986	2.509257	1.5964062	0.79806787	1.2698969	1.6440752	2.6981885	1.7841055	2.511509	1.0155098	3.7125154	0.49834773	2.5217888	3.6912682	2.8692746	2.609059	3.5439243	2.9194186	2.6659386	3.050565	2.7411878	1.3777075	1.2136964	1.778097	0.3686665	2.6846175	2.304272	2.3792818	3.1443017	2.6863835	3.4935045	1.7855337	3.0521343	0.61337215	3.4017372	3.5541496	1.3834599	2.4234955	0.0	0.98512596	0.654372	1.8346008	1.5477272	3.5195282	2.422322	3.36061	1.1993979	2.890186
veto/nn	3.721292	1.0658522	2.3278775	1.0819035	1.7504466	2.1399095	1.3841156	2.6842206	2.394525	2.6310592	1.2174307	0.96216625	3.217828	1.3393629	4.0479746	3.0690405	3.1870403	3.9756594	0.32710177	2.4443398	1.627255	0.36205953	0.51137507	1.6345522	1.2671858	3.0763843	1.1589179	1.0828438	2.7473843	1.5712631	1.2439798	2.5261579	3.1851714	1.3058542	0.9288279	2.2610927	2.4245348	4.032077	3.4847543	3.7925313	1.0243407	3.0222657	2.6781852	3.09429	1.4516317	1.5397537	1.026318	1.4991279	1.3064202	2.716168	2.4199243	0.7995233	2.0910716	1.8957623	2.336211	2.9020908	3.9711807	3.2205777	0.96514606	2.821439	3.6391242	1.1697915	1.7555102	3.0268297	2.9559135	3.0544221	3.0181193	3.0331028	2.8051758	2.9818275	1.9404261	2.8979795	0.4026446	3.962591	1.6242081	1.0973881	1.9794825	2.386448	0.9045535	1.1670012	2.9484537	3.0391426	3.578895	1.2346481	3.305055	2.6591384	4.0124817	3.7065506	2.7920432	1.4126937	1.9570495	1.2202454	3.0386097	2.8229337	3.0439277	0.72177726	3.8226933	4.059316	3.6921048	2.66858	1.2141105	1.4185736	1.9378674	3.1014621	3.381185	1.4746087	1.7569497	2.5553775	0.9711724	1.1131662	0.52091616	1.4801632	2.6250422	1.8991705	2.8524725	1.1307799	4.0151787	0.98382443	2.833584	4.046385	2.83144	2.602712	3.8607297	2.7642555	2.7406359	3.151828	2.541281	1.7898195	1.4650793	2.1799316	0.99375385	2.3659666	2.3247721	1.9850165	2.935603	2.367535	3.6773288	1.3099179	3.3333635	0.94349796	3.280597	3.9363506	1.7281992	2.4115012	0.98512596	0.0	0.87394243	1.9626594	1.7271161	3.8044536	2.673071	3.1977553	1.3501483	2.7429812
vietnamese/nn	3.8631577	0.49723715	2.6841419	1.0942951	1.8053164	2.438419	1.018355	2.89518	2.588619	2.8786433	0.49536467	0.47525662	3.3582027	1.3322134	4.2662354	3.3678918	3.2922163	4.1702137	1.0960234	2.7194726	1.5672443	1.0560751	1.0734179	1.5548699	1.2659504	3.19018	1.0856344	1.1798781	3.0338995	1.4776617	1.1586233	2.7245436	3.5128248	0.85539234	1.5678577	2.4695675	2.792531	4.1994233	3.7311196	3.9151258	1.4294885	3.3740244	2.9646535	3.1986282	1.4993718	1.4358767	1.2989033	1.3302565	0.7420715	2.8856108	2.5736701	1.1739237	2.0999799	1.8488656	2.6434596	3.213986	4.19311	3.343218	0.8001486	3.1893446	3.7816293	1.073763	1.7045872	3.134937	3.13849	3.3401792	3.2025402	3.2771318	2.9963636	3.3345942	1.9407225	3.1986296	1.0416002	4.135208	1.8272917	0.65941334	2.2724223	2.7200842	1.5155172	1.7793317	3.0405433	3.3520298	3.7878654	1.4985235	3.4710052	2.9326851	4.1785417	3.844603	2.9481523	1.387375	2.1181471	1.7310549	3.26553	3.0426736	3.3670235	0.8037746	3.964608	4.2325745	3.830931	2.8110003	0.7124956	0.856273	2.0154335	3.4050798	3.5021806	1.3307319	1.7316417	2.7247689	1.6337167	1.0993936	1.2185578	1.6600184	2.9544716	1.947223	2.9612398	0.65395945	4.2123666	0.23447664	2.917565	4.1791544	3.012911	2.7668731	4.0345287	3.051567	2.8382049	3.337958	2.8927855	1.8897653	1.3957814	2.2906404	0.931779	2.700303	2.417687	2.3828762	3.2619185	2.72179	3.9112341	1.8074197	3.495531	0.2782152	3.5795977	4.045823	1.931501	2.677094	0.654372	0.87394243	0.0	2.2951372	1.7057824	4.004631	2.8000727	3.498766	1.4608054	3.0084891
washington/np	2.0301998	2.4442475	1.9868593	2.0531347	1.5190454	0.47354996	2.4634492	2.3413367	2.2173307	2.3969216	2.3376422	2.0038629	1.553201	1.6684154	2.328737	2.6506324	2.0218065	2.327644	1.840372	2.3373353	2.180257	1.7841071	1.6430041	1.8716078	1.9497049	1.8089966	1.9456536	1.2712857	2.186576	2.1903098	2.0478914	2.0219328	2.6944563	2.5422935	1.884055	2.0161316	2.2294016	2.5215325	2.054833	2.2062106	1.1191841	2.5868838	2.1624126	2.0769243	1.9286705	2.2092102	1.6744462	2.401787	2.6344008	2.1838326	2.1178052	1.7794759	1.8815941	2.1205058	0.40343225	1.9416114	2.2370474	2.022426	2.2334888	2.3688228	2.157311	1.8228254	2.1950157	1.9093008	2.109527	2.5697773	2.1032395	2.4431376	2.1766229	2.4988282	1.9543669	2.5396903	1.6396303	2.3017502	1.877345	2.2549212	0.3097486	2.2146604	1.6915112	1.8543001	1.8601665	2.4586794	1.8454106	1.7007164	1.9792693	0.7751528	2.3999548	2.3388176	2.004053	2.0776079	0.804532	1.9612138	2.1590455	2.0446503	2.6369405	1.6173736	2.3781202	2.5051792	2.1766524	2.227307	2.39113	2.776982	1.9849651	2.4008405	2.0227263	1.9384077	1.9307787	2.0516348	1.9658645	1.9704554	1.7439966	1.8705738	1.6381303	1.6436255	1.8021598	2.566636	2.2744112	2.2403915	1.8416722	2.36788	2.2891562	2.1286888	2.2252166	2.4056492	2.088149	2.105455	2.0182998	1.045002	2.194365	1.0783944	1.6318228	2.2487073	1.9630549	2.1041694	2.4318871	2.1917195	2.1269019	1.8204263	1.6774011	2.2553735	2.6138	2.330474	0.6801167	1.3239046	1.8346008	1.9626594	2.2951372	0.0	1.8123485	2.081423	1.7375542	2.5976045	1.5691369	2.108392
white/nn	2.6294758	1.6871188	1.9585354	1.524189	0.83691865	1.9083619	1.7794	1.4671292	1.1664037	1.5336632	1.6246094	1.5941876	2.2218122	1.4821862	2.9896362	2.557524	1.7881837	2.8781235	1.859867	2.0979276	1.6334699	1.7503452	1.5209471	1.2799767	1.2981052	1.8734789	0.7630329	1.5086609	2.1753433	1.6854445	1.5856231	1.0993729	2.628405	1.7630429	1.5442157	0.8822183	2.0889993	2.765983	2.4452837	2.5873866	1.429469	2.5518658	2.1283388	1.6354294	1.5895923	1.69497	1.3225071	1.4766986	1.9462461	1.4480342	1.171117	1.5505899	0.5482595	1.5473218	2.0272388	2.2354782	2.9366653	1.8352332	1.4608603	2.4445145	2.4450707	1.0725076	1.6958568	1.6452878	1.5109334	2.2806861	1.698912	2.0254319	1.5515275	2.449904	1.461233	2.4460015	1.7654977	2.8036153	0.6346153	1.2564938	1.8103254	1.6186559	1.53865	1.5385759	1.5964751	2.4637558	2.5689309	1.2931527	1.9793882	2.078509	2.808705	2.343288	1.2989962	1.7488083	1.407229	1.2488135	1.8111397	1.6443505	2.4496431	1.3758371	2.5119011	2.8202982	2.4559245	1.430937	1.7667757	1.9768838	0.4735188	2.5095036	2.1571083	0.43057173	0.2360854	1.0593749	1.6409256	1.7236812	1.7967967	0.6738823	2.0580852	0.5377914	1.6664834	1.790805	2.961189	1.7183716	1.4023856	2.8918254	1.4521106	1.1840146	2.7166498	2.295174	1.3138168	1.7686948	2.1374815	1.123332	1.5308654	1.3296477	1.5292817	1.5503601	1.000866	1.3875933	2.2544513	1.6499692	2.595579	1.1678355	2.3108652	1.5951979	2.6798775	2.751021	1.5007876	1.5250679	1.5477272	1.7271161	1.7057824	1.8123485	0.0	2.746126	1.293769	2.5022988	1.0448651	1.6956792
wife/nn	0.46720135	4.0525594	2.8424013	3.5710297	2.4780276	1.9254206	3.9453986	2.6502578	2.72088	2.8094134	3.926127	3.6836784	0.8612307	3.1312575	0.4826691	3.0872955	1.2690657	0.5599608	3.748131	3.153018	3.42412	3.6461544	3.4395785	3.0627677	3.3204894	1.1476451	3.2915735	3.0670738	2.6884413	3.5026693	3.5270922	2.1721458	3.0542438	4.0617743	3.4647295	2.4582925	3.0448568	0.6874362	1.1781651	0.49014536	2.9041743	3.091232	2.6711428	1.4987494	3.2833314	3.5396588	3.245633	3.6876209	4.2274942	2.4343727	2.6199677	3.450555	2.5563319	3.1413643	1.7526634	2.221428	0.39044642	1.1954548	3.7793844	3.0383456	0.67420423	3.2332768	3.3758028	1.3286709	1.841054	2.8543987	1.9130383	2.576647	2.3218937	2.980349	2.8878837	3.0910335	3.5668855	0.36835694	2.8599803	3.7546968	2.0524907	2.9030693	3.3280919	3.335749	1.3734168	2.8196943	0.27861148	3.176631	1.0365676	1.3353931	0.65784365	0.9131592	1.8325397	3.510915	1.9736075	3.3209405	2.0528595	2.1784885	3.0602388	3.3546603	0.7553464	0.59621274	0.58377475	2.555428	3.975925	4.3176184	2.7511294	2.6713867	0.941103	3.0970845	2.8599317	2.20187	3.5377538	3.57774	3.644678	3.0284443	2.1839209	2.5006104	1.4985588	4.1715	0.31308034	3.9310646	1.5848608	0.43803772	2.3459969	2.3381066	0.4817841	2.9936056	2.20374	1.5904771	2.7360463	2.1895046	3.505629	1.7985344	3.3281436	2.9284298	2.4991865	3.0421324	2.8047683	2.8925781	0.8352746	3.146108	0.8024295	3.9126854	2.8131475	0.60514337	2.244366	1.9198357	3.5195282	3.8044536	4.004631	2.081423	2.746126	0.0	1.6176598	2.8218865	2.8836114	2.4066799
